time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-06-21T01:00:00Z,25,93.62,0,80.77,0,0,0
2018-06-21T02:00:00Z,25,93.62,0,38.46,0,0,0
2018-06-21T03:00:00Z,24.4,97.04,1.5,180,0,0,0
2018-06-21T04:00:00Z,24.4,93.6,0,59.23,0,0,0
2018-06-21T05:00:00Z,24.4,93.6,0,0,0,0,0
2018-06-21T06:00:00Z,24.4,97.04,1.5,170,11,22,9.5
2018-06-21T07:00:00Z,25,93.62,1.5,220,123.5,252,66.5
2018-06-21T08:00:00Z,26.7,87.23,1.5,250,329.5,597,88
2018-06-21T09:00:00Z,28.9,76.72,2.1,253.08,525.5,716.5,104.5
2018-06-21T10:00:00Z,31.1,67.61,1.5,360,661.5,646,184.5
2018-06-21T11:00:00Z,31.7,65.34,0,155.38,748,500,313.5
2018-06-21T12:00:00Z,32.8,61.41,2.1,90,818,508,334.5
2018-06-21T13:00:00Z,33.9,52.43,3.1,210,845,495.5,359.5
2018-06-21T14:00:00Z,34.4,50.99,2.1,280,784.5,415,386
2018-06-21T15:00:00Z,35,43.11,4.1,250,780.5,586,261.5
2018-06-21T16:00:00Z,35.6,43.01,5.7,230,652,525.5,244
2018-06-21T17:00:00Z,35,44.46,4.1,230,520,559.5,171
2018-06-21T18:00:00Z,34.4,38.63,5.1,250,351,506,128
2018-06-21T19:00:00Z,32.2,51.99,2.6,220,157.5,268,87.5
2018-06-21T20:00:00Z,30.73,56.94,1.5,223.33,22,30.5,19.5
2018-06-21T21:00:00Z,29.4,65.25,2.6,240,0,0,0
2018-06-21T22:00:00Z,30,61.14,4.1,260,0,0,0
2018-06-21T23:00:00Z,29.4,61.01,5.1,260,0,0,0
2018-06-22T01:00:00Z,27.2,71.93,2.6,260,0,0,0
2018-06-22T02:00:00Z,26.1,79.13,1.5,210,0,0,0
2018-06-22T03:00:00Z,25.6,81.51,1.5,210,0,0,0
2018-06-22T04:00:00Z,25.6,84.53,1.5,220,0,0,0
2018-06-22T05:00:00Z,26.1,79.13,2.6,230,0,0,0
2018-06-22T06:00:00Z,25.6,81.51,3.1,210,7.5,9.5,7
2018-06-22T07:00:00Z,26.1,79.13,3.6,230,83.5,83,62.5
2018-06-22T08:00:00Z,27.25,74.26,3.85,240,162,93,128
2018-06-22T09:00:00Z,28.9,71.8,5.1,230,366,266.5,201.5
2018-06-22T10:00:00Z,30.6,60.91,5.7,220,703.5,774,126
2018-06-22T11:00:00Z,31.7,57.21,6.7,230,848.5,825.5,130.5
2018-06-22T12:00:00Z,32.8,53.76,5.7,250,909.5,758.5,190
2018-06-22T13:00:00Z,33.9,50.55,4.1,250,953,784.5,184
2018-06-22T14:00:00Z,34.4,47.68,3.6,230,862,607,278.5
2018-06-22T15:00:00Z,34.4,47.68,6.2,220,798.5,621,248
2018-06-22T16:00:00Z,35,43.11,5.7,240,701,677.5,180
2018-06-22T17:00:00Z,35,43.11,6.7,220,479.5,453.5,195
2018-06-22T18:00:00Z,34.4,44.57,5.1,230,322.5,426.5,135
2018-06-22T19:00:00Z,32.8,52.15,3.6,210,170.5,389,72.5
2018-06-22T20:00:00Z,30.6,63.17,3.1,190,30,102,21
2018-06-22T21:00:00Z,30,65.38,4.1,190,0,0,0
2018-06-22T22:00:00Z,28.9,76.72,3.6,190,0,0,0
2018-06-22T23:00:00Z,28.3,82.34,3.6,190,0,0,0
2018-06-23T01:00:00Z,27.8,81.78,3.1,240,0,0,0
2018-06-23T02:00:00Z,27.2,82.2,2.6,230,0,0,0
2018-06-23T03:00:00Z,26.7,66.72,2.6,210,0,0,0
2018-06-23T04:00:00Z,25.6,73.89,2.6,220,0,0,0
2018-06-23T05:00:00Z,24.4,79.37,1.5,230,0,0,0
2018-06-23T06:00:00Z,25,76.58,3.6,220,14,48,11
2018-06-23T07:00:00Z,26.1,73.98,3.6,230,107.5,226,63.5
2018-06-23T08:00:00Z,27.2,71.93,4.6,230,244.5,266.5,128
2018-06-23T09:00:00Z,28.9,67.17,4.6,230,476,541.5,163.5
2018-06-23T10:00:00Z,30.6,63.17,4.6,270,604.5,473,247
2018-06-23T11:00:00Z,32.2,57.68,6.2,260,823.5,743.5,177.5
2018-06-23T12:00:00Z,32.2,55.61,6.7,250,725.5,448,302
2018-06-23T13:00:00Z,33.3,47.39,7.2,230,938,762.5,190.5
2018-06-23T14:00:00Z,33.3,48.87,5.7,240,942.5,820.5,154.5
2018-06-23T15:00:00Z,34.4,44.57,7.7,260,851,786,151
2018-06-23T16:00:00Z,34.4,42.95,5.7,260,738.5,786.5,129
2018-06-23T17:00:00Z,34.4,40.11,6.2,260,540.5,634.5,146
2018-06-23T18:00:00Z,33.3,41.07,6.2,260,363,588,103.5
2018-06-23T19:00:00Z,32.2,46.81,3.1,240,156,314,79.5
2018-06-23T20:00:00Z,30,63.04,3.1,200,26.5,77.5,20
2018-06-23T21:00:00Z,28.9,65.15,5.1,230,0,0,0
2018-06-23T22:00:00Z,27.8,69.45,3.6,230,0,0,0
2018-06-23T23:00:00Z,26.7,74.08,4.1,220,0,0,0
2018-06-24T01:00:00Z,25.6,81.51,3.6,240,0,0,0
2018-06-24T02:00:00Z,25,84.47,3.1,240,0,0,0
2018-06-24T03:00:00Z,25,87.61,3.6,260,0,0,0
2018-06-24T04:00:00Z,25,87.61,2.6,240,0,0,0
2018-06-24T05:00:00Z,23.9,90.22,3.6,220,0,0,0
2018-06-24T06:00:00Z,23.9,93.57,3.6,230,13.5,35.5,11.5
2018-06-24T07:00:00Z,26.1,82.07,3.1,240,134,295.5,70.5
2018-06-24T08:00:00Z,28.9,69.66,4.6,250,318,505.5,114
2018-06-24T09:00:00Z,30.6,60.91,4.1,220,511,631,141.5
2018-06-24T10:00:00Z,32.2,57.68,5.1,250,687.5,711.5,157.5
2018-06-24T11:00:00Z,33.9,50.55,4.1,260,830.5,766,165
2018-06-24T12:00:00Z,33.9,52.43,5.7,210,925,798,167
2018-06-24T13:00:00Z,35,47.55,6.7,250,966.5,826,156.5
2018-06-24T14:00:00Z,35.6,43.01,5.1,280,931.5,807.5,156.5
2018-06-24T15:00:00Z,36.1,43.41,6.7,240,870.5,834.5,128
2018-06-24T16:00:00Z,36.1,44.76,5.7,230,737,789.5,125.5
2018-06-24T17:00:00Z,36.1,43.41,5.1,230,546.5,663,132
2018-06-24T18:00:00Z,35,44.46,4.1,220,369,602.5,102
2018-06-24T19:00:00Z,33.3,50.7,2.6,210,175.5,405.5,73
2018-06-24T20:00:00Z,32.2,57.68,3.1,250,29.5,93.5,21
2018-06-24T21:00:00Z,31.13,63.17,2.77,230,0,0,0
2018-06-24T22:00:00Z,29.4,54.92,3.6,220,0,0,0
2018-06-24T23:00:00Z,26.7,64.28,3.1,230,0,0,0
2018-06-25T01:00:00Z,25.6,66.49,2.6,280,0,0,0
2018-06-25T02:00:00Z,25,73.79,3.6,260,0,0,0
2018-06-25T03:00:00Z,25,73.79,3.6,240,0,0,0
2018-06-25T04:00:00Z,24.4,76.48,3.6,250,0,0,0
2018-06-25T05:00:00Z,24.4,73.69,3.6,250,0,0,0
2018-06-25T06:00:00Z,24.27,71.42,4.27,253.33,12.5,40.5,10
2018-06-25T07:00:00Z,25.6,68.6,4.1,250,131.5,329.5,61.5
2018-06-25T08:00:00Z,27.8,62.55,3.6,250,325.5,578.5,93
2018-06-25T09:00:00Z,30,61.14,4.1,290,522,698,114.5
2018-06-25T10:00:00Z,31.1,59.19,4.6,290,701.5,773.5,126
2018-06-25T11:00:00Z,32.8,53.76,4.1,310,840.5,807,139.5
2018-06-25T12:00:00Z,33.9,47.26,3.6,260,933,827.5,148
2018-06-25T13:00:00Z,35.6,43.01,0,240,964.5,819,162
2018-06-25T14:00:00Z,35.6,41.71,2.6,180,897.5,689,235
2018-06-25T15:00:00Z,36.05,40.57,3.1,190,731.5,455,325.5
2018-06-25T16:00:00Z,29.88,76.75,5.83,174,277,76,216.5
2018-06-25T17:00:00Z,23.26,84.81,5.26,130,36,0,36
2018-06-25T18:00:00Z,23.13,87.46,3.77,223.33,29.5,0.5,29.5
2018-06-25T19:00:00Z,23.1,96.42,4.25,93.33,9,0,9
2018-06-25T20:00:00Z,22.8,93.52,4.72,120,3,0,3
2018-06-25T21:00:00Z,22.8,93.52,4.1,200,0,0,0
2018-06-25T22:00:00Z,22.5,96.99,3.85,275,0,0,0
2018-06-25T23:00:00Z,22.2,96.99,2.85,50,0,0,0
2018-06-26T01:00:00Z,22.2,96.99,2.1,170,0,0,0
2018-06-26T02:00:00Z,22.2,93.49,2.6,250,0,0,0
2018-06-26T03:00:00Z,22.2,96.99,2.77,270,0,0,0
2018-06-26T04:00:00Z,22.5,93.52,1.8,260,0,0,0
2018-06-26T05:00:00Z,22.8,93.52,1.5,340,0,0,0
2018-06-26T06:00:00Z,22.8,96.42,2.35,42.5,3.5,0.5,3.5
2018-06-26T07:00:00Z,22.97,93.54,2.77,76.67,34.5,0,34.5
2018-06-26T08:00:00Z,23.3,93.54,1.5,90,171.5,81.5,138.5
2018-06-26T09:00:00Z,24.45,84.47,0.75,70,364,216,233
2018-06-26T10:00:00Z,26.35,74.08,2.22,45,584.5,412,277.5
2018-06-26T11:00:00Z,27.5,69.45,1.53,60,611.5,246,398.5
2018-06-26T12:00:00Z,27.97,69.45,1.87,130,749,367,399
2018-06-26T13:00:00Z,28.9,65.15,1.5,71.67,796,425,380
2018-06-26T14:00:00Z,29.4,63.29,1.5,130,585,135,455
2018-06-26T15:00:00Z,29.4,63.29,2.6,160,498.5,104.5,405
2018-06-26T16:00:00Z,29.4,63.29,2.1,70,380.5,85,315.5
2018-06-26T17:00:00Z,29.4,63.29,0,43.08,163,18,151.5
2018-06-26T18:00:00Z,29.4,65.25,1.5,120,211.5,121,161
2018-06-26T19:00:00Z,28.9,67.17,0,33.85,124.5,140.5,89.5
2018-06-26T20:00:00Z,26.5,82.07,0.5,240,23,32.5,20
2018-06-26T21:00:00Z,27.2,79.28,1.5,172.86,0,0,0
2018-06-26T22:00:00Z,25.1,90.22,4.7,296.67,0,0,0
2018-06-26T23:00:00Z,23.13,93.54,2.27,186.67,0,0,0
2018-06-27T01:00:00Z,23.53,100,2.6,253.33,0,0,0
2018-06-27T02:00:00Z,23.3,97.02,1.05,240,0,0,0
2018-06-27T03:00:00Z,23.3,97.02,0.38,320,0,0,0
2018-06-27T04:00:00Z,23.3,97.02,2.1,350,0,0,0
2018-06-27T05:00:00Z,23.6,93.57,1.4,240,0,0,0
2018-06-27T06:00:00Z,23.2,97.02,2.27,43.33,5,13.5,4.5
2018-06-27T07:00:00Z,23.9,90.22,2.1,20,45.5,106,29.5
2018-06-27T08:00:00Z,24.4,87.55,2.1,40,120.5,13.5,115
2018-06-27T09:00:00Z,24.7,81.93,1.3,80,212,28.5,195
2018-06-27T10:00:00Z,25.55,79.13,0,55,451.5,156.5,333
2018-06-27T11:00:00Z,27.5,72.13,0.75,72.31,787.5,652.5,218
2018-06-27T12:00:00Z,28.9,69.66,0,134.17,858,649,244.5
2018-06-27T13:00:00Z,29.63,63.04,2.77,240,703,227.5,480.5
2018-06-27T14:00:00Z,30,65.38,1.5,270,501.5,71,433
2018-06-27T15:00:00Z,30,63.04,3.1,250,306,18.5,290
2018-06-27T16:00:00Z,30,67.39,2.6,220,237.5,23.5,219.5
2018-06-27T17:00:00Z,30,67.39,3.1,190,453,403,210.5
2018-06-27T18:00:00Z,30,63.04,2.1,190,365,574.5,110
2018-06-27T19:00:00Z,28.3,74.35,0,121.54,175,394.5,74.5
2018-06-27T20:00:00Z,27.8,76.55,2.6,190,30.5,99.5,22
2018-06-27T21:00:00Z,26.1,69.12,3.6,230,0,0,0
2018-06-27T22:00:00Z,25,73.79,4.6,250,0,0,0
2018-06-27T23:00:00Z,24.4,81.86,2.6,260,0,0,0
2018-06-28T01:00:00Z,23.9,87.51,3.1,250,0,0,0
2018-06-28T02:00:00Z,23.9,87.51,2.1,250,0,0,0
2018-06-28T03:00:00Z,23.3,87.46,2.6,270,0,0,0
2018-06-28T04:00:00Z,22.8,90.14,2.1,260,0,0,0
2018-06-28T05:00:00Z,22.8,90.14,2.1,260,0,0,0
2018-06-28T06:00:00Z,23.3,90.73,2.6,240,8.5,4.5,8.5
2018-06-28T07:00:00Z,23.9,87.51,3.1,230,110.5,197,63.5
2018-06-28T08:00:00Z,26.1,73.98,3.1,260,324.5,597.5,86
2018-06-28T09:00:00Z,27.2,69.34,4.1,290,519.5,709.5,106.5
2018-06-28T10:00:00Z,28.9,65.15,2.1,255.83,694.5,771,122.5
2018-06-28T11:00:00Z,30.6,60.91,3.1,270,829.5,788,146.5
2018-06-28T12:00:00Z,31.1,57.42,4.6,280,924,819.5,147
2018-06-28T13:00:00Z,31.7,57.21,4.1,270,960,823.5,153
2018-06-28T14:00:00Z,32.8,57.47,3.1,250,938,818,152.5
2018-06-28T15:00:00Z,32.8,55.76,3.1,240,857,792,151.5
2018-06-28T16:00:00Z,32.8,55.76,2.1,230,690.5,642.5,189.5
2018-06-28T17:00:00Z,32.8,59.59,4.1,220,514,530.5,180
2018-06-28T18:00:00Z,31.7,61.16,3.1,220,309.5,341.5,157
2018-06-28T19:00:00Z,31.1,67.61,2.6,210,145,237.5,84.5
2018-06-28T20:00:00Z,29.4,72.33,2.6,220,24.5,51,20
2018-06-28T21:00:00Z,28.9,76.72,2.6,210,0,0,0
2018-06-28T22:00:00Z,27.8,81.78,2.1,210,0,0,0
2018-06-28T23:00:00Z,27.8,79.37,3.1,240,0,0,0
2018-06-29T01:00:00Z,26.7,87.23,0,71.54,0,0,0
2018-06-29T02:00:00Z,26.1,90.38,1.5,230,0,0,0
2018-06-29T03:00:00Z,25.6,90.34,0,83.85,0,0,0
2018-06-29T04:00:00Z,25,93.62,0,119.23,0,0,0
2018-06-29T05:00:00Z,25,93.62,2.1,240,0,0,0
2018-06-29T06:00:00Z,25,93.62,0,73.85,10.5,29.5,9
2018-06-29T07:00:00Z,26.7,84.65,0,0,133,341.5,61.5
2018-06-29T08:00:00Z,28.3,79.43,0,37.69,320.5,561,97.5
2018-06-29T09:00:00Z,30,72,0,132.31,516,684,118.5
2018-06-29T10:00:00Z,31.7,63.41,1.31,65,693,754.5,134
2018-06-29T11:00:00Z,32.2,63.52,3.1,180,732.5,551.5,251
2018-06-29T12:00:00Z,32.4,57.47,0.75,220,757,427,353
2018-06-29T13:00:00Z,33.3,54.22,0,175,497.5,150.5,350.5
2018-06-29T14:00:00Z,30.25,70.08,3.6,20,488.5,123.5,371
2018-06-29T15:00:00Z,33.3,59.71,2.6,90,701.5,340,399
2018-06-29T16:00:00Z,33.9,54.04,2.1,80,619.5,396,313.5
2018-06-29T17:00:00Z,32.2,61.64,4.6,120,479,408,221.5
2018-06-29T18:00:00Z,31.1,61.39,4.1,150,303.5,333,155
2018-06-29T19:00:00Z,30,69.87,3.6,130,144.5,234.5,85.5
2018-06-29T20:00:00Z,28.3,77.09,1.5,200,27,67.5,21
2018-06-29T21:00:00Z,26.7,76.38,0,187.69,0,0,0
2018-06-29T22:00:00Z,26.1,79.13,0,118.33,0,0,0
2018-06-29T23:00:00Z,25.6,84.53,0,67.69,0,0,0
2018-06-30T01:00:00Z,24.4,90.81,0,1.54,0,0,0
2018-06-30T02:00:00Z,23.9,93.57,1.5,60,0,0,0
2018-06-30T03:00:00Z,24.4,90.81,0,0,0,0,0
2018-06-30T04:00:00Z,23.9,93.57,1.5,140,0,0,0
2018-06-30T05:00:00Z,23.95,93.57,0,10.77,0,0,0
2018-06-30T06:00:00Z,23.9,93.57,0,72.5,10.5,24.5,9
2018-06-30T07:00:00Z,24.27,97.04,0,27.69,109,212,65
2018-06-30T08:00:00Z,25.77,81.65,0.5,35.38,321,579,90.5
2018-06-30T09:00:00Z,28.9,69.66,1.5,130,521,714.5,106.5
2018-06-30T10:00:00Z,30,65.38,2.6,130,643.5,571,222.5
2018-06-30T11:00:00Z,31.1,57.42,1.5,200,799,693,198.5
2018-06-30T12:00:00Z,32.2,50.42,3.1,120,930,831,143
2018-06-30T13:00:00Z,32.8,52.15,0,90.77,963,828,152.5
2018-06-30T14:00:00Z,32.8,50.26,0,95.38,888,688.5,227.5
2018-06-30T15:00:00Z,33.9,45.83,3.6,120,842,743.5,180
2018-06-30T16:00:00Z,32.2,59.45,4.1,190,681,631,192.5
2018-06-30T17:00:00Z,31.7,59.34,3.1,190,550,647.5,146
2018-06-30T18:00:00Z,31.7,61.16,4.1,170,350,499.5,126
2018-06-30T19:00:00Z,30.6,63.17,2.1,180,170.5,349.5,81
2018-06-30T20:00:00Z,28.9,71.8,2.6,180,29.5,76.5,22.5
2018-06-30T21:00:00Z,27.8,74.26,2.1,160,0,0,0
2018-06-30T22:00:00Z,26.7,81.65,1.5,170,0,0,0
2018-06-30T23:00:00Z,26.7,81.65,1.5,150,0,0,0
2018-07-01T01:00:00Z,25,90.3,0,0,0,0,0
2018-07-01T02:00:00Z,25,90.3,2.1,80,0,0,0
2018-07-01T03:00:00Z,24.4,93.6,0,0,0,0,0
2018-07-01T04:00:00Z,23.9,93.57,0,13.08,0,0,0
2018-07-01T05:00:00Z,24.4,93.6,0.75,120,0,0,0
2018-07-01T06:00:00Z,24.15,93.6,0,0,12.5,50,10
2018-07-01T07:00:00Z,26.1,90.38,0,0,133,369.5,57
2018-07-01T08:00:00Z,27.5,81.78,0,32.86,298,495.5,106
2018-07-01T09:00:00Z,30,67.39,0,22.67,518,714,105
2018-07-01T10:00:00Z,31.1,59.19,0,59.29,696.5,784.5,116.5
2018-07-01T11:00:00Z,31.1,59.19,1.5,220,838,824,125.5
2018-07-01T12:00:00Z,32.8,55.76,2.1,110.83,739,458.5,304.5
2018-07-01T13:00:00Z,33.3,52.28,3.1,110,697,348,356
2018-07-01T14:00:00Z,33.3,50.7,1.5,119.09,828.5,554,296
2018-07-01T15:00:00Z,33.3,52.28,2.6,118.46,718,462,308.5
2018-07-01T16:00:00Z,33.17,63.28,4.38,177.5,653.5,583,202.5
2018-07-01T17:00:00Z,29.15,74.45,6.15,175,278.5,110.5,209.5
2018-07-01T18:00:00Z,29.4,74.53,5.1,160,161,60.5,136.5
2018-07-01T19:00:00Z,28.9,76.72,3.6,170,150.5,304.5,77.5
2018-07-01T20:00:00Z,27.8,81.78,1.5,170,27.5,78,20.5
2018-07-01T21:00:00Z,27.2,84.71,2.1,170,0,0,0
2018-07-01T22:00:00Z,26.7,90.42,2.1,140,0,0,0
2018-07-01T23:00:00Z,26.1,90.38,1.5,140,0,0,0
2018-07-02T01:00:00Z,25.6,90.34,0,0,0,0,0
2018-07-02T02:00:00Z,25.6,90.34,0,24.62,0,0,0
2018-07-02T03:00:00Z,25,90.3,0,177.69,0,0,0
2018-07-02T04:00:00Z,23.9,96.45,0,57.5,0,0,0
2018-07-02T05:00:00Z,24.4,93.6,0,17.69,0,0,0
2018-07-02T06:00:00Z,25,93.62,0,0,8.5,9,8
2018-07-02T07:00:00Z,25.6,90.34,0,0,82,68.5,67.5
2018-07-02T08:00:00Z,27.2,84.71,0,0,288,427,116.5
2018-07-02T09:00:00Z,28.05,77.09,0,0,479,550.5,160
2018-07-02T10:00:00Z,29.8,69.87,0.5,90,582.5,398,288.5
2018-07-02T11:00:00Z,31.1,63.28,2.1,180,725,472.5,312.5
2018-07-02T12:00:00Z,32.2,57.68,0,140,852,613.5,270
2018-07-02T13:00:00Z,32.2,55.61,2.1,200,885,620.5,277.5
2018-07-02T14:00:00Z,32.8,53.76,0,94.17,889,678,238.5
2018-07-02T15:00:00Z,33.9,50.55,2.1,105,787,596.5,256
2018-07-02T16:00:00Z,33.9,49.03,0,147.5,697,660,187.5
2018-07-02T17:00:00Z,33.9,49.03,2.6,180,565.5,707.5,124.5
2018-07-02T18:00:00Z,33.3,50.7,1.5,71.54,372.5,607.5,102.5
2018-07-02T19:00:00Z,32.8,55.76,1.5,200,179,425.5,71
2018-07-02T20:00:00Z,29.4,74.53,0,83.33,31.5,115,21.5
2018-07-02T21:00:00Z,28.3,77.09,2.6,150,0,0,0
2018-07-02T22:00:00Z,27.2,84.71,2.1,180,0,0,0
2018-07-02T23:00:00Z,27.2,82.2,0,66.67,0,0,0
2018-07-03T01:00:00Z,26.1,84.59,0,76.92,0,0,0
2018-07-03T02:00:00Z,25.6,87.13,0,0,0,0,0
2018-07-03T03:00:00Z,25,90.3,0,53.08,0,0,0
2018-07-03T04:00:00Z,23.9,93.57,0,28.46,0,0,0
2018-07-03T05:00:00Z,24.4,90.81,0,50.77,0,0,0
2018-07-03T06:00:00Z,24.4,90.81,0,0,11,38.5,9
2018-07-03T07:00:00Z,25.6,90.34,0,90.77,127.5,317.5,62.5
2018-07-03T08:00:00Z,28.3,82.34,0,110,266.5,372,115
2018-07-03T09:00:00Z,29.4,77.25,1.5,12.31,489.5,610,140.5
2018-07-03T10:00:00Z,31.7,65.34,0,71.54,689,741.5,141.5
2018-07-03T11:00:00Z,32.2,63.52,3.6,120,818.5,756,166
2018-07-03T12:00:00Z,33.3,52.28,3.6,70,800,592,237.5
2018-07-03T13:00:00Z,34.4,49.16,5.1,60,856.5,588,281
2018-07-03T14:00:00Z,34.4,45.96,5.7,90,899.5,706,222.5
2018-07-03T15:00:00Z,34.4,45.96,6.7,50,846.5,757.5,172.5
2018-07-03T16:00:00Z,35,46.12,6.7,70,658,565.5,220.5
2018-07-03T17:00:00Z,34.4,44.57,5.1,80,542.5,625.5,154.5
2018-07-03T18:00:00Z,31.1,63.28,2.6,150,262,317.5,112.5
2018-07-03T19:00:00Z,27.2,87.8,4.6,130,11,1,11
2018-07-03T20:00:00Z,26.7,81.65,2.1,150,14.5,22.5,13
2018-07-03T21:00:00Z,25.6,81.51,2.6,130,0,0,0
2018-07-03T22:00:00Z,25.6,84.53,2.6,110,0,0,0
2018-07-03T23:00:00Z,25,84.47,1.5,80,0,0,0
2018-07-04T01:00:00Z,23.9,90.22,2.1,20,0,0,0
2018-07-04T02:00:00Z,23.9,93.57,2.6,20,0,0,0
2018-07-04T03:00:00Z,23.9,90.22,2.6,30,0,0,0
2018-07-04T04:00:00Z,23.9,90.22,3.1,40,0,0,0
2018-07-04T05:00:00Z,23.9,90.22,4.6,30,0,0,0
2018-07-04T06:00:00Z,23.9,90.22,4.1,40,11.5,46,9.5
2018-07-04T07:00:00Z,25,87.61,4.1,50,132.5,379,56
2018-07-04T08:00:00Z,27.2,79.28,4.1,60,324.5,618.5,82
2018-07-04T09:00:00Z,28.3,74.35,5.7,70,524.5,746.5,94.5
2018-07-04T10:00:00Z,30,65.38,5.1,60,699.5,801.5,109.5
2018-07-04T11:00:00Z,30,63.04,6.2,70,601.5,363.5,293.5
2018-07-04T12:00:00Z,31.1,59.2,4.1,70,700.5,422,301.5
2018-07-04T13:00:00Z,32.8,52.15,6.2,60,948,814,152
2018-07-04T14:00:00Z,32.8,50.26,4.6,80,868,641.5,252
2018-07-04T15:00:00Z,30.6,65.11,6.2,180,545,258,313
2018-07-04T16:00:00Z,28.9,74.45,2.6,160,447,218.5,278.5
2018-07-04T17:00:00Z,29.4,69.76,2.1,170,362,234.5,211
2018-07-04T18:00:00Z,30.6,65.11,0,101.54,290,311.5,150
2018-07-04T19:00:00Z,29.4,74.53,3.6,50,81,11.5,77.5
2018-07-04T20:00:00Z,27.8,87.85,3.1,60,14,2,14
2018-07-04T21:00:00Z,27.2,87.8,2.1,120,0,0,0
2018-07-04T22:00:00Z,26.1,90.38,2.1,110,0,0,0
2018-07-04T23:00:00Z,25.6,93.09,0,6.92,0,0,0
2018-07-05T01:00:00Z,25,90.3,1.5,20,0,0,0
2018-07-05T02:00:00Z,24.4,93.6,2.1,70,0,0,0
2018-07-05T03:00:00Z,24.4,93.6,2.6,40,0,0,0
2018-07-05T04:00:00Z,23.9,93.57,1.5,60,0,0,0
2018-07-05T05:00:00Z,23.9,93.57,2.6,40,0,0,0
2018-07-05T06:00:00Z,23.9,93.57,2.6,40,11,40.5,9
2018-07-05T07:00:00Z,25.6,87.13,3.6,80,129,363,55.5
2018-07-05T08:00:00Z,27.8,79.37,3.6,90,318,598,84.5
2018-07-05T09:00:00Z,28.3,77.09,3.1,90,515,717.5,102.5
2018-07-05T10:00:00Z,29.43,67.39,3.43,90,622,581,202
2018-07-05T11:00:00Z,30,65.38,2.1,110,654,323,377.5
2018-07-05T12:00:00Z,32.2,57.68,3.6,120,736,350,405
2018-07-05T13:00:00Z,32.2,55.61,2.49,99.17,797.5,385,421
2018-07-05T14:00:00Z,33.3,50.7,2.6,90,769,352,431.5
2018-07-05T15:00:00Z,32.25,57.21,4.9,120,653.5,276,406.5
2018-07-05T16:00:00Z,27.4,84.71,3.17,266,265,55,224
2018-07-05T17:00:00Z,28.6,76.72,1.05,210,176,21,163
2018-07-05T18:00:00Z,29.4,74.53,0,166.15,108,2,107
2018-07-05T19:00:00Z,28.9,79.52,2.6,50,63.5,0,63.5
2018-07-05T20:00:00Z,27.8,84.77,2.1,110,13,1.5,13
2018-07-05T21:00:00Z,27.2,84.71,1.5,150,0,0,0
2018-07-05T22:00:00Z,26.1,87.7,2.1,140,0,0,0
2018-07-05T23:00:00Z,25.6,87.13,0,38.46,0,0,0
2018-07-06T01:00:00Z,25,87.61,0,0,0,0,0
2018-07-06T02:00:00Z,23.9,93.57,0,0,0,0,0
2018-07-06T03:00:00Z,23.3,93.54,0,24.62,0,0,0
2018-07-06T04:00:00Z,23.3,93.54,0,10,0,0,0
2018-07-06T05:00:00Z,23.3,93.54,0,0,0,0,0
2018-07-06T06:00:00Z,23.3,93.54,0,0,10.5,42,8.5
2018-07-06T07:00:00Z,25.6,90.34,0,75.38,128,365.5,55
2018-07-06T08:00:00Z,27.2,82.2,0,240,317,600,83.5
2018-07-06T09:00:00Z,28.9,74.45,2.1,210,515,722.5,100.5
2018-07-06T10:00:00Z,28.87,65.38,1.2,280,694,791,112.5
2018-07-06T11:00:00Z,30.6,63.17,1.5,350,838,835.5,118.5
2018-07-06T12:00:00Z,32.8,53.76,0,90.83,791.5,534.5,287.5
2018-07-06T13:00:00Z,32.8,55.76,2.1,200,841.5,535,318
2018-07-06T14:00:00Z,32.8,52.15,3.6,170,872.5,637,261
2018-07-06T15:00:00Z,33.3,52.28,4.1,200,804,650.5,225
2018-07-06T16:00:00Z,33.3,50.7,2.1,150.91,681,643.5,182
2018-07-06T17:00:00Z,33.3,52.28,3.1,180,548,671,126.5
2018-07-06T18:00:00Z,32.2,55.61,4.1,220,332.5,473,120
2018-07-06T19:00:00Z,24.73,93.54,8.68,351.67,115,105.5,84.5
2018-07-06T20:00:00Z,24.02,93.57,2.82,206.67,17,6,17
2018-07-06T21:00:00Z,24.18,90.81,1.42,220,0,0,0
2018-07-06T22:00:00Z,24.4,90.81,0.52,20,0,0,0
2018-07-06T23:00:00Z,24.4,93.6,2.05,185,0,0,0
2018-07-07T01:00:00Z,23.9,93.57,0,325.38,0,0,0
2018-07-07T02:00:00Z,23.9,93.57,0,244.62,0,0,0
2018-07-07T03:00:00Z,23.3,97.02,0,124.62,0,0,0
2018-07-07T04:00:00Z,23.3,97.02,2.6,350,0,0,0
2018-07-07T05:00:00Z,23.3,93.54,4.1,20,0,0,0
2018-07-07T06:00:00Z,22.8,96.42,2.77,130,10.5,50.5,8.5
2018-07-07T07:00:00Z,23.9,93.57,3.6,20,118,336,54
2018-07-07T08:00:00Z,24.15,90.81,4.35,30,182.5,182,115
2018-07-07T09:00:00Z,25.8,87.13,4.1,40,143,4.5,140
2018-07-07T10:00:00Z,26.6,79.28,4.38,35,298.5,60.5,253.5
