"date_time","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]"
2018-04-26 02:00:00,17.8,77.91,2.1,360,0,0,0
2018-04-26 03:00:00,17.2,77.82,2.1,360,0,0,0
2018-04-26 04:00:00,16.7,77.75,2.1,350,0,0,0
2018-04-26 05:00:00,16.1,77.65,2.6,360,0,0,0
2018-04-26 06:00:00,15.6,80.18,2.6,40,1,3,1
2018-04-26 07:00:00,16.7,74.74,3.1,40,59.5,90,45
2018-04-26 08:00:00,18.9,67.68,4.6,60,264,483,99
2018-04-26 09:00:00,20.6,60.9,3.1,60,449.5,571.5,147
2018-04-26 10:00:00,21.7,58.81,3.1,70,528.5,377.5,271.5
2018-04-26 11:00:00,22.8,55,0,81,625,305,371.5
2018-04-26 12:00:00,24.4,49.95,4.1,180,748.5,389.5,396
2018-04-26 13:00:00,25,50.11,3.1,180,641,188,465.5
2018-04-26 14:00:00,25,48.19,3.6,200,478,80,405
2018-04-26 15:00:00,25,48.19,2.6,200,500,173.5,358.5
2018-04-26 16:00:00,25,48.19,3.6,210,416.5,134,320.5
2018-04-26 17:00:00,25,48.19,3.6,200,260.5,84.5,216
2018-04-26 18:00:00,23.9,53.52,3.6,240,183,193.5,121
2018-04-26 19:00:00,22.2,61.28,2.1,220,71,125,50.5
2018-04-26 20:00:00,21.1,65.54,1.5,230,1.5,4.5,1.5
2018-04-26 21:00:00,20,72.91,2.1,270,0,0,0
2018-04-26 22:00:00,20,63.2,5.4,330,0,0,0
2018-04-26 23:00:00,18.9,65.06,2.1,340,0,0,0
2018-04-27,17.2,80.92,2.6,100,0,0,0
2018-04-27 01:00:00,16.7,89.69,2.1,260,0,0,0
2018-04-27 02:00:00,16.1,93.19,2.1,300,0,0,0
2018-04-27 03:00:00,15.69,96.2,2.7,123.33,0,0,0
2018-04-27 04:00:00,14.7,96.81,2.6,35,0,0,0
2018-04-27 05:00:00,15,93.13,1.5,30,0,0,0
2018-04-27 06:00:00,15,96.2,0,20,1,3,1
2018-04-27 07:00:00,15.7,93.19,1,180,79.5,215.5,47
2018-04-27 08:00:00,16.85,86.28,0,75,184,207,117.5
2018-04-27 09:00:00,17.9,80.48,0.75,350,359,384.5,140
2018-04-27 10:00:00,18.95,75.11,2.35,280,666,751.5,143.5
2018-04-27 11:00:00,20,67.91,3.6,250,633.5,414,295
2018-04-27 12:00:00,20.85,61.16,2.6,260,669,320,376.5
2018-04-27 13:00:00,22.2,55.21,3.1,250.83,760,498.5,293
2018-04-27 14:00:00,22.2,51.35,4.1,240,759.5,456.5,342.5
2018-04-27 15:00:00,23.9,47.89,4.6,250,688.5,478,294
2018-04-27 16:00:00,22.8,53.23,4.6,240,554,445,230
2018-04-27 17:00:00,22.8,49.52,5.1,250,465,594.5,142.5
2018-04-27 18:00:00,22.2,45.86,2.6,260,290.5,552,95.5
2018-04-27 19:00:00,20,58.79,2.6,260,95.5,279,50.5
2018-04-27 20:00:00,18.3,65.36,2.6,240,2,8,2
2018-04-27 21:00:00,16.1,77.65,1.5,230,0,0,0
2018-04-27 22:00:00,15.6,80.18,3.1,240,0,0,0
2018-04-27 23:00:00,15.6,83.4,2.6,240,0,0,0
2018-04-28,14.4,86.62,2.6,250,0,0,0
2018-04-28 01:00:00,13.9,89.48,2.1,260,0,0,0
2018-04-28 02:00:00,13.3,90.02,0,216.15,0,0,0
2018-04-28 03:00:00,12.8,89.39,0,183.33,0,0,0
2018-04-28 04:00:00,12.2,92.98,0,0,0,0,0
2018-04-28 05:00:00,11.7,96.1,0,0,0,0,0
2018-04-28 06:00:00,11.1,96.73,0,4.62,1.5,5.5,1.5
2018-04-28 07:00:00,13.9,93.07,0,0,91,287.5,46.5
2018-04-28 08:00:00,17.2,77.82,0,45.83,291,590,87
2018-04-28 09:00:00,20.6,62.93,0,24,505,737,110
2018-04-28 10:00:00,22.8,49.52,2.1,280,700,818,126
2018-04-28 11:00:00,25,37.21,4.1,210,853,866,134.5
2018-04-28 12:00:00,25.6,33.33,4.6,190,952,893.5,138.5
2018-04-28 13:00:00,26.7,28.97,6.2,260,987,903.5,139
2018-04-28 14:00:00,26.7,31.23,4.6,250,955,899,134.5
2018-04-28 15:00:00,27.2,30.33,5.1,240,844,837,147
2018-04-28 16:00:00,26.7,28,4.1,210,709.5,829.5,121.5
2018-04-28 17:00:00,26.1,32.36,3.1,230,508,720,114.5
2018-04-28 18:00:00,25.6,30.92,5.7,240,300,591,90
2018-04-28 19:00:00,23.3,35.49,3.6,250,98.5,299.5,49.5
2018-04-28 20:00:00,21.7,39.11,2.1,240,2.5,8.5,2.5
2018-04-28 21:00:00,16.7,67.22,2.6,230,0,0,0
2018-04-28 22:00:00,16.7,64.58,2.1,230,0,0,0
2018-04-28 23:00:00,16.7,62.03,2.6,230,0,0,0
2018-04-29,15.6,69.28,2.1,230,0,0,0
2018-04-29 01:00:00,15.6,61.77,3.1,230,0,0,0
2018-04-29 02:00:00,17.8,49.83,4.6,300,0,0,0
2018-04-29 03:00:00,16.7,51.62,7.7,360,0,0,0
2018-04-29 04:00:00,15,57.55,4.6,360,0,0,0
2018-04-29 05:00:00,13.9,61.79,3.6,360,0,0,0
2018-04-29 06:00:00,13.3,61.65,6.2,360,2,8.5,2
2018-04-29 07:00:00,13.9,54.93,6.2,10,97,311,48
2018-04-29 08:00:00,14.4,45.55,8.8,10,305.5,626.5,87
2018-04-29 09:00:00,15.6,40.4,6.7,350,531,788.5,106
2018-04-29 10:00:00,16.7,39.3,6.7,360,736.5,879.5,117
2018-04-29 11:00:00,17.8,35.12,5.7,360,898,933,122.5
2018-04-29 12:00:00,19.4,29.37,6.7,350,999.5,957,126.5
2018-04-29 13:00:00,20.6,23.96,6.2,340,1034.5,965.5,126.5
2018-04-29 14:00:00,20.6,21.87,3.1,330,1001.5,959,124.5
2018-04-29 15:00:00,20.6,21.87,2.6,334.17,900,935.5,118
2018-04-29 16:00:00,21.1,19.34,5.1,360,746,897,108.5
2018-04-29 17:00:00,20.6,20.97,5.1,340,548,828,95
2018-04-29 18:00:00,20,19.84,4.1,350,325.5,695.5,77.5
2018-04-29 19:00:00,16.7,32.14,2.6,360,111.5,402.5,46
2018-04-29 20:00:00,13.3,50.69,0,0,3,17,3
2018-04-29 21:00:00,11.7,68.48,0,0,0,0,0
2018-04-29 22:00:00,10,68.13,1.5,280,0,0,0
2018-04-29 23:00:00,8.9,70.83,0,0,0,0,0
2018-04-30,7.2,85.89,0,0,0,0,0
2018-04-30 01:00:00,7.8,82.44,0,110,0,0,0
2018-04-30 02:00:00,8.3,73.77,0,337.5,0,0,0
2018-04-30 03:00:00,8.3,70.71,2.1,310,0,0,0
2018-04-30 04:00:00,7.2,79.52,0,353.85,0,0,0
2018-04-30 05:00:00,7.2,73.57,1.5,350,0,0,0
2018-04-30 06:00:00,7.8,76.32,2.6,10,2.5,13.5,2.5
2018-04-30 07:00:00,10.6,68.25,2.6,50,103,370,45
2018-04-30 08:00:00,14.4,50.99,3.1,60,312,667.5,78
2018-04-30 09:00:00,17.8,33.89,4.1,30,533.5,806.5,97
2018-04-30 10:00:00,19.4,30.66,3.6,10,732,881,109.5
2018-04-30 11:00:00,19.4,25.81,2.1,264,886.5,922,118
2018-04-30 12:00:00,20.6,25.18,0,174.17,983,941.5,122.5
2018-04-30 13:00:00,22.2,24.71,3.6,330,1019,950.5,123.5
2018-04-30 14:00:00,22.8,22.98,5.7,270,986.5,949,117
2018-04-30 15:00:00,22.8,20.94,3.6,270,888.5,925.5,113
2018-04-30 16:00:00,23.3,22.3,4.1,260,736,884.5,106
2018-04-30 17:00:00,23.3,22.3,3.1,260,540,812.5,94.5
2018-04-30 18:00:00,22.8,24.88,3.6,260,320.5,680,76.5
2018-04-30 19:00:00,20,34.53,2.6,200,110.5,394.5,45.5
2018-04-30 20:00:00,17.8,41.04,2.6,190,3,18,3
2018-04-30 21:00:00,15,64.2,0,190.77,0,0,0
2018-04-30 22:00:00,13.3,61.65,2.1,210,0,0,0
2018-04-30 23:00:00,12.8,63.7,2.1,200,0,0,0
2018-05-01,13.9,63.95,3.1,220,0,0,0
2018-05-01 01:00:00,12.2,71.47,2.6,230,0,0,0
2018-05-01 02:00:00,11.1,80.08,1.5,200,0,0,0
2018-05-01 03:00:00,11.1,76.86,2.1,230,0,0,0
2018-05-01 04:00:00,10.6,79.47,2.1,260,0,0,0
2018-05-01 05:00:00,10,79.93,0,225.38,0,0,0
2018-05-01 06:00:00,9.4,86.12,0,211.54,2.5,10,2.5
2018-05-01 07:00:00,12.2,77.04,0,215,102,327,49
2018-05-01 08:00:00,16.7,53.42,2.6,250,308.5,626,86.5
2018-05-01 09:00:00,20,34.53,3.6,250,527.5,771,108
2018-05-01 10:00:00,22.2,35.17,4.6,230,724.5,851.5,121
2018-05-01 11:00:00,23.9,33.07,4.1,270,878,898,127.5
2018-05-01 12:00:00,25.6,30.92,3.09,252.5,975.5,920,133
2018-05-01 13:00:00,26.1,30.02,2.6,218.46,1007,922.5,136
2018-05-01 14:00:00,27.2,24.16,5.7,250,974,910.5,138.5
2018-05-01 15:00:00,27.8,24.33,3.6,240,876.5,886,133
2018-05-01 16:00:00,27.8,23.33,5.1,230,724,842.5,122.5
2018-05-01 17:00:00,27.8,23.33,4.6,240,532.5,771,108
2018-05-01 18:00:00,26.7,25.95,3.6,220,315.5,635,86
2018-05-01 19:00:00,22.8,38.11,2.6,190,109,354.5,49.5
2018-05-01 20:00:00,20,50.42,2.1,180,4,18,4
2018-05-01 21:00:00,18.3,54.21,1.5,190,0,0,0
2018-05-01 22:00:00,17.8,57.86,3.1,190,0,0,0
2018-05-01 23:00:00,16.7,59.97,3.1,210,0,0,0
2018-05-02,16.1,64.45,3.1,220,0,0,0
2018-05-02 01:00:00,15.6,69.28,2.6,220,0,0,0
2018-05-02 02:00:00,14.4,77.91,2.1,230,0,0,0
2018-05-02 03:00:00,13.3,83.68,0,211.54,0,0,0
2018-05-02 04:00:00,11.7,85.77,0,218.46,0,0,0
2018-05-02 05:00:00,11.1,89.25,0,213.33,0,0,0
2018-05-02 06:00:00,11.7,89.3,0,215.45,2.5,12.5,2.5
2018-05-02 07:00:00,15,86.68,1.5,230,104.5,344,48
2018-05-02 08:00:00,19.4,70.48,3.6,250,311,637.5,83.5
2018-05-02 09:00:00,22.2,63.7,4.1,270,528.5,777,104
2018-05-02 10:00:00,23.9,49.81,4.59,240.77,722,850,117.5
2018-05-02 11:00:00,25.6,43.26,3.6,190,874,891,127.5
2018-05-02 12:00:00,26.7,37.69,3.1,225.45,969,910.5,133.5
2018-05-02 13:00:00,27.8,29.28,4.1,270,1002,915,136.5
2018-05-02 14:00:00,28.9,26.55,3.6,240,968.5,908,133.5
2018-05-02 15:00:00,28.9,28.61,3.6,200,873,885,128.5
2018-05-02 16:00:00,28.3,29.62,2.1,200.77,722.5,842.5,119
2018-05-02 17:00:00,28.3,28.44,2.6,190,530,769,105
2018-05-02 18:00:00,27.2,32.67,3.1,190,314.5,632,84.5
2018-05-02 19:00:00,24.4,40.15,2.6,190,102,314,50.5
2018-05-02 20:00:00,23.3,42.9,2.1,230,4,19,4
2018-05-02 21:00:00,20,56.5,4.1,170,0,0,0
2018-05-02 22:00:00,19.4,63.07,4.1,180,0,0,0
2018-05-02 23:00:00,18.9,67.68,3.6,190,0,0,0
2018-05-03,17.8,74.93,2.6,200,0,0,0
2018-05-03 01:00:00,16.7,80.33,1.5,210,0,0,0
2018-05-03 02:00:00,15.6,83.4,2.1,240,0,0,0
2018-05-03 03:00:00,15,86.68,2.1,230,0,0,0
2018-05-03 04:00:00,13.9,89.48,0,210,0,0,0
2018-05-03 05:00:00,13.3,90.02,0,214.17,0,0,0
2018-05-03 06:00:00,12.2,89.94,0,215,3.5,16,3.5
2018-05-03 07:00:00,16.7,86.28,2.6,230,107,347.5,49
2018-05-03 08:00:00,20,70.14,3.1,240,310.5,635,82
2018-05-03 09:00:00,22.8,59.08,4.6,240,525.5,773.5,101
2018-05-03 10:00:00,23.9,53.52,3.1,220,718,847.5,113.5
2018-05-03 11:00:00,25,50.11,3.1,210,866.5,885.5,123
2018-05-03 12:00:00,26.7,45.31,3.1,200,963.5,908,128.5
2018-05-03 13:00:00,27.2,39.36,3.6,220,997,915.5,129.5
2018-05-03 14:00:00,28.3,35.72,4.1,180,965,907,129.5
2018-05-03 15:00:00,28.3,35.72,2.6,160,872,888,124
2018-05-03 16:00:00,28.9,30.8,2.6,213.64,710.5,811,127.5
2018-05-03 17:00:00,28.9,28.61,3.1,210,522.5,751,107.5
2018-05-03 18:00:00,27.8,29.28,3.1,210,320.5,657,80
2018-05-03 19:00:00,23.9,51.47,2.6,190,114.5,389.5,48
2018-05-03 20:00:00,22.2,57.05,3.1,190,4.5,25,4.5
2018-05-03 21:00:00,21.1,65.54,3.6,190,0,0,0
2018-05-03 22:00:00,20.6,67.59,3.1,190,0,0,0
2018-05-03 23:00:00,19.4,72.81,3.6,200,0,0,0
2018-05-04,17.8,80.48,3.1,210,0,0,0
2018-05-04 01:00:00,17.2,83.59,3.1,220,0,0,0
2018-05-04 02:00:00,16.1,86.79,2.6,220,0,0,0
2018-05-04 03:00:00,15.6,89.61,2.6,210,0,0,0
2018-05-04 04:00:00,15.6,89.61,2.6,200,0,0,0
2018-05-04 05:00:00,15,93.13,2.1,200,0,0,0
2018-05-04 06:00:00,14.4,96.81,2.6,220,4,22,4
2018-05-04 07:00:00,17.2,86.89,3.6,200,112.5,389,47.5
2018-05-04 08:00:00,20,75.78,4.6,220,319.5,670,76.5
2018-05-04 09:00:00,21.95,66.2,5.65,240,535.5,798.5,95
2018-05-04 10:00:00,23.9,59.73,4.1,260,726.5,864.5,108
2018-05-04 11:00:00,25.6,53.96,4.1,240,877.5,903.5,117.5
2018-05-04 12:00:00,27.2,45.44,3.1,240,895.5,686.5,265
2018-05-04 13:00:00,28.3,36.91,4.6,210,924,675,283
2018-05-04 14:00:00,28.9,34.49,5.7,210,835,522,354
2018-05-04 15:00:00,29.4,33.51,4.6,210,867,855,146.5
2018-05-04 16:00:00,30,30.09,4.6,230,733.5,869.5,108.5
2018-05-04 17:00:00,29.4,28.74,4.6,200,540.5,798,96.5
2018-05-04 18:00:00,28.3,36.91,5.1,190,324,669,78
2018-05-04 19:00:00,25.6,43.26,3.1,190,117.5,400.5,48
2018-05-04 20:00:00,22.8,55,3.6,180,5,26.5,4.5
2018-05-04 21:00:00,21.7,68.25,5.1,180,0,0,0
2018-05-04 22:00:00,21.1,70.81,3.6,200,0,0,0
2018-05-04 23:00:00,20,72.91,3.6,190,0,0,0
2018-05-05,18.9,75.11,3.1,190,0,0,0
2018-05-05 01:00:00,17.8,80.48,2.1,200,0,0,0
2018-05-05 02:00:00,17.2,83.59,2.1,220,0,0,0
2018-05-05 03:00:00,16.7,86.28,2.1,200,0,0,0
2018-05-05 04:00:00,15.6,92.56,2.1,190,0,0,0
2018-05-05 05:00:00,15.6,92.56,2.1,180,0,0,0
2018-05-05 06:00:00,13.9,93.07,0,180.77,4,14,4
2018-05-05 07:00:00,17.8,86.95,2.6,200,66,68.5,55.5
2018-05-05 08:00:00,19.4,84.38,2.1,200,236,301.5,123
2018-05-05 09:00:00,22.2,68.35,4.6,210,466.5,560,157.5
2018-05-05 10:00:00,24.4,57.96,3.6,220,618.5,533.5,234.5
2018-05-05 11:00:00,25,55.92,5.7,150,755,564,282.5
2018-05-05 12:00:00,26.1,52.38,3.1,160,720,323.5,422.5
2018-05-05 13:00:00,26.7,50.56,4.6,160,659.5,192,477
2018-05-05 14:00:00,27.8,45.61,4.1,180,665.5,228,455
2018-05-05 15:00:00,28.3,44.3,4.6,180,671.5,363.5,366
2018-05-05 16:00:00,28.3,41.26,4.1,160,596,463,262.5
2018-05-05 17:00:00,27.8,40.85,3.6,170,370.5,270.5,216
2018-05-05 18:00:00,26.1,48.49,2.1,180,179.5,104.5,140.5
2018-05-05 19:00:00,24.4,66.66,4.1,160,61.5,26.5,56.5
2018-05-05 20:00:00,23.3,71.22,2.6,150,3,4,3
2018-05-05 21:00:00,22.8,75.75,2.6,140,0,0,0
2018-05-05 22:00:00,22.2,78.57,2.1,150,0,0,0
2018-05-05 23:00:00,21.1,84.04,1.5,170,0,0,0
2018-05-06,21.7,81,1.5,150,0,0,0
2018-05-06 01:00:00,21.1,84.04,2.1,110,0,0,0
2018-05-06 02:00:00,21.1,87.26,2.6,100,0,0,0
2018-05-06 03:00:00,21.1,87.26,0,25.38,0,0,0
2018-05-06 04:00:00,20.6,92.83,0.75,240,0,0,0
2018-05-06 05:00:00,20.6,92.83,0,64.17,0,0,0
2018-05-06 06:00:00,20.6,92.83,2.1,260,3,3.5,3
2018-05-06 07:00:00,20.6,92.83,1.5,250,51,7.5,49.5
2018-05-06 08:00:00,21.1,90.02,2.85,250,66.5,3.5,65
2018-05-06 09:00:00,22.2,84.16,2.6,240,243,52,214
2018-05-06 10:00:00,23.9,73.69,2.77,256.67,491,253,304.5
2018-05-06 11:00:00,26.1,58.27,2.85,255,835.5,810.5,150
2018-05-06 12:00:00,28.9,49.24,6.2,250,771.5,512.5,295.5
2018-05-06 13:00:00,30,43.09,5.1,250,817,557.5,286
2018-05-06 14:00:00,30.6,41.63,6.7,210,822,609,258
2018-05-06 15:00:00,31.7,35.06,5.7,240,733,575.5,248.5
2018-05-06 16:00:00,31.1,32.68,6.7,240,585,469,243.5
2018-05-06 17:00:00,30.6,33.63,4.6,240,365.5,256.5,222
2018-05-06 18:00:00,29.4,34.64,3.6,270,156,82.5,125.5
2018-05-06 19:00:00,28.3,33.2,5.1,290,26.5,2.5,26
2018-05-06 20:00:00,26.1,39.05,3.1,290,1.5,0,1.5
2018-05-06 21:00:00,24.4,46.47,2.1,300,0,0,0
2018-05-06 22:00:00,22.8,53.23,2.6,280,0,0,0
2018-05-06 23:00:00,22.8,51.18,4.6,330,0,0,0
2018-05-07,21.1,56.77,3.6,340,0,0,0
2018-05-07 01:00:00,19.4,61.02,2.6,330,0,0,0
2018-05-07 02:00:00,18.9,62.95,3.6,330,0,0,0
2018-05-07 03:00:00,18.3,65.36,4.1,340,0,0,0
2018-05-07 04:00:00,17.2,70.06,3.1,330,0,0,0
2018-05-07 05:00:00,16.1,72.2,2.6,320,0,0,0
2018-05-07 06:00:00,17.2,67.33,4.6,340,4.5,15.5,4.5
2018-05-07 07:00:00,17.8,67.45,4.6,360,106,277.5,57
2018-05-07 08:00:00,20.6,65.43,6.2,20,283.5,463.5,108
2018-05-07 09:00:00,22.2,61.28,5.7,10,493,624,141.5
2018-05-07 10:00:00,23.3,53.36,5.1,40,697.5,755,153
2018-05-07 11:00:00,24.4,49.95,5.1,10,845,802.5,165
2018-05-07 12:00:00,25,46.64,4.6,10,915.5,780,193.5
2018-05-07 13:00:00,26.7,42.17,4.1,360,739.5,387.5,370
2018-05-07 14:00:00,26.7,40.54,5.7,20,903,769,190.5
2018-05-07 15:00:00,27.2,38.09,5.7,30,851.5,826.5,150
2018-05-07 16:00:00,27.8,35.34,4.1,50,710,797,133
2018-05-07 17:00:00,26.7,36.46,5.1,50,521,717.5,118
2018-05-07 18:00:00,26.1,39.05,4.6,50,281,475,107.5
2018-05-07 19:00:00,23.3,49.65,4.6,40,113,311,56.5
2018-05-07 20:00:00,21.7,52.95,4.1,40,5,18,4.5
2018-05-07 21:00:00,20,65.3,4.1,70,0,0,0
2018-05-07 22:00:00,18.9,75.11,5.1,70,0,0,0
2018-05-07 23:00:00,17.8,77.91,5.7,70,0,0,0
2018-05-08,16.7,83.53,3.6,60,0,0,0
2018-05-08 01:00:00,15.6,89.61,3.1,60,0,0,0
2018-05-08 02:00:00,15.6,86.17,3.1,360,0,0,0
2018-05-08 03:00:00,15,89.56,3.6,10,0,0,0
2018-05-08 04:00:00,15,89.56,4.1,350,0,0,0
2018-05-08 05:00:00,15,89.56,3.1,360,0,0,0
2018-05-08 06:00:00,14.4,93.1,3.6,10,5,23,4.5
2018-05-08 07:00:00,16.1,83.46,4.1,30,116,350,53.5
2018-05-08 08:00:00,18.3,72.61,5.7,20,317.5,624,85
2018-05-08 09:00:00,20,60.76,5.1,40,529,760,102.5
2018-05-08 10:00:00,21.1,54.93,3.6,20,717.5,835.5,113.5
2018-05-08 11:00:00,23.3,49.65,3.1,138.33,865.5,881,118
2018-05-08 12:00:00,24.4,48.34,4.1,320,957.5,899.5,123
2018-05-08 13:00:00,25.6,43.26,3.1,20,988,901.5,127.5
2018-05-08 14:00:00,25.55,43.38,4.6,20,953,884,132.5
2018-05-08 15:00:00,26.7,39.22,4.6,50,857.5,853.5,131.5
2018-05-08 16:00:00,27.2,36.6,4.6,350,708,801.5,126.5
2018-05-08 17:00:00,26.7,37.69,3.6,20,520.5,716.5,116.5
2018-05-08 18:00:00,26.1,37.77,3.6,30,311.5,574.5,95.5
2018-05-08 19:00:00,23.3,48.04,3.1,50,115,320,56
2018-05-08 20:00:00,21.1,61.02,3.6,70,6,22.5,5.5
2018-05-08 21:00:00,19.4,70.48,2.6,70,0,0,0
2018-05-08 22:00:00,18.9,75.11,3.6,90,0,0,0
2018-05-08 23:00:00,17.2,80.92,2.6,100,0,0,0
2018-05-09,16.1,86.79,0,83.33,0,0,0
2018-05-09 01:00:00,15,89.56,1.5,70,0,0,0
2018-05-09 02:00:00,13.3,93.04,0,40,0,0,0
2018-05-09 03:00:00,13.9,93.07,2.1,10,0,0,0
2018-05-09 04:00:00,13.3,93.04,2.1,360,0,0,0
2018-05-09 05:00:00,12.8,93.02,2.1,340,0,0,0
2018-05-09 06:00:00,13.9,89.48,1.5,340,6,27.5,5.5
2018-05-09 07:00:00,15.6,86.17,4.1,350,119,368.5,52
2018-05-09 08:00:00,18.3,75.5,3.6,360,323,638,84
2018-05-09 09:00:00,20.6,62.93,5.1,50,537,773,102
2018-05-09 10:00:00,22.2,59.32,3.6,10,729,847,114.5
2018-05-09 11:00:00,23.9,46.33,5.1,360,876,886,123
2018-05-09 12:00:00,25.6,40.23,3.1,50,970.5,905.5,129
2018-05-09 13:00:00,26.7,35.03,3.6,70,1000.5,910,130.5
2018-05-09 14:00:00,27.2,32.67,0,110.83,968,906,125.5
2018-05-09 15:00:00,27.2,31.59,2.1,90,872,879.5,123
2018-05-09 16:00:00,28.3,29.62,1.5,91.54,722.5,833.5,116.5
2018-05-09 17:00:00,28.3,28.44,1.5,320,533,759.5,103.5
2018-05-09 18:00:00,27.2,30.33,0,90,323,629.5,85
2018-05-09 19:00:00,25.6,41.86,1.5,140,121,377,51.5
2018-05-09 20:00:00,21.1,61.02,1.5,200,6.5,33,6
2018-05-09 21:00:00,20,58.79,0,0,0,0,0
2018-05-09 22:00:00,18.9,72.72,3.6,160,0,0,0
2018-05-09 23:00:00,18.3,81.07,2.6,160,0,0,0
2018-05-10,17.8,86.95,2.1,180,0,0,0
2018-05-10 01:00:00,17.2,90.31,1.5,150,0,0,0
2018-05-10 02:00:00,16.1,96.85,1.5,190,0,0,0
2018-05-10 03:00:00,16.1,93.19,2.1,210,0,0,0
2018-05-10 04:00:00,15.6,96.22,1.5,160,0,0,0
2018-05-10 05:00:00,15,96.2,1,200,0,0,0
2018-05-10 06:00:00,16.1,96.85,2.6,220,6,24,5.5
2018-05-10 07:00:00,17.03,96.88,3.27,240,116,324.5,56
2018-05-10 08:00:00,19.45,75.96,3.6,240,302.5,532.5,101
2018-05-10 09:00:00,23.9,59.73,4.1,230,515,693,124
2018-05-10 10:00:00,26.1,48.49,4.6,230,698.5,762.5,144.5
2018-05-10 11:00:00,28.3,46.04,3.6,230,838,788,166
2018-05-10 12:00:00,28.9,42.78,4.6,260,938,835.5,160.5
2018-05-10 13:00:00,30.6,38.8,5.1,260,965,833,167
2018-05-10 14:00:00,31.1,37.7,6.7,230,930,812.5,173.5
2018-05-10 15:00:00,31.7,32.64,6.7,200,782.5,619,252
2018-05-10 16:00:00,31.7,32.64,3.6,220,688.5,712,169.5
2018-05-10 17:00:00,31.1,33.77,5.7,190,503,608.5,157.5
2018-05-10 18:00:00,30,37.4,4.1,210,301,463.5,124
2018-05-10 19:00:00,27.8,45.61,3.6,190,97.5,172,65.5
2018-05-10 20:00:00,26.1,52.38,3.6,190,6,15,5.5
2018-05-10 21:00:00,25.6,55.71,4.6,200,0,0,0
2018-05-10 22:00:00,21.98,90.06,2.7,190,0,0,0
2018-05-10 23:00:00,21.1,81.44,3.1,200,0,0,0
2018-05-11,20.6,78.33,3.1,210,0,0,0
2018-05-11 01:00:00,20,78.24,2.1,260,0,0,0
2018-05-11 02:00:00,18.3,87,2.1,230,0,0,0
2018-05-11 03:00:00,17.2,93.24,1.5,230,0,0,0
2018-05-11 04:00:00,17.2,93.24,0,16.15,0,0,0
2018-05-11 05:00:00,16.1,93.19,0,0,0,0,0
2018-05-11 06:00:00,16.1,93.19,0,104.29,7,34,6
2018-05-11 07:00:00,18.9,87.05,1.5,260,122.5,389,50.5
2018-05-11 08:00:00,22.2,76.14,2.6,260,326,653.5,78
2018-05-11 09:00:00,25,64.31,1.5,317.5,537,783.5,93
2018-05-11 10:00:00,28.3,52.95,3.6,20,724,849,105.5
2018-05-11 11:00:00,30.6,41.63,3.1,30,866.5,875,120
2018-05-11 12:00:00,31.7,26.24,0,184.17,955,888.5,127.5
2018-05-11 13:00:00,32.2,29.52,2.1,187.27,983,885.5,134
2018-05-11 14:00:00,32.8,29.68,2.1,215.45,946.5,866,139.5
2018-05-11 15:00:00,33.3,27.75,3.6,250,851,832,140
2018-05-11 16:00:00,32.2,30.71,2.6,180,553,461,206
2018-05-11 17:00:00,32.8,30.67,3.6,160,382,335,185
2018-05-11 18:00:00,31.1,37.7,2.6,160,241,284,130
2018-05-11 19:00:00,28.3,47.54,2.1,160,85.5,136.5,60
2018-05-11 20:00:00,26.7,54.24,1.5,160,7,24.5,6.5
2018-05-11 21:00:00,25,57.74,2.6,180,0,0,0
2018-05-11 22:00:00,24.4,59.84,2.1,200,0,0,0
2018-05-11 23:00:00,23.9,59.73,3.1,220,0,0,0
2018-05-12,22.8,65.9,2.6,170,0,0,0
2018-05-12 01:00:00,21.1,73.11,0,200,0,0,0
2018-05-12 02:00:00,19.4,81.22,0,216.36,0,0,0
2018-05-12 03:00:00,18.9,83.79,0,179.23,0,0,0
2018-05-12 04:00:00,18.9,83.79,0,197.69,0,0,0
2018-05-12 05:00:00,18.9,83.79,0,213.33,0,0,0
2018-05-12 06:00:00,18.9,83.79,0,193.33,6.5,25,6
2018-05-12 07:00:00,21.1,81.44,1.5,170,117,307.5,58.5
2018-05-12 08:00:00,25.6,55.71,3.6,230,309,540,103
2018-05-12 09:00:00,28.3,46.04,3.6,250,509.5,662,133.5
2018-05-12 10:00:00,30.6,38.8,4.6,250,692,736,154.5
2018-05-12 11:00:00,31.7,37.87,3.6,220,839.5,797,158
2018-05-12 12:00:00,32.2,35.42,3.1,230,930.5,821,164.5
2018-05-12 13:00:00,33.3,33.3,3.1,270,962.5,834,161.5
2018-05-12 14:00:00,35,30.29,5.1,230,932,831,156.5
2018-05-12 15:00:00,34.4,30.12,3.1,160,829.5,771,170.5
2018-05-12 16:00:00,34.4,30.12,4.1,180,679,693,170
2018-05-12 17:00:00,33.9,32.2,3.1,190,456.5,467,193
2018-05-12 18:00:00,32.2,36.82,3.1,190,295,455,119
2018-05-12 19:00:00,30,48,5.1,160,111.5,242,64.5
2018-05-12 20:00:00,28.3,50.98,4.6,170,6.5,16.5,6
2018-05-12 21:00:00,26.7,55.99,3.1,180,0,0,0
2018-05-12 22:00:00,24.4,64.18,3.1,170,0,0,0
